season,orch_id,z_slope_Intensity,z_level_Intensity_t5,Q,K,cluster,best_soft,uncertain,label,CMI
2019_2020,0053000000000000525e,-0.26507531052252675,-0.17327913951142482,0.39415514732726786,2,1,0.9756770605271433,0,NoCover,0.930028532629904
2019_2020,0053000000000000525f,-0.9417101012132211,-0.65942289637471,0.5829972345156365,2,1,0.7425065154060346,0,NoCover,-0.781156533031011
2019_2020,00530000000000005260,1.2090554063397718,0.523466472089183,0.4548324952319036,2,0,0.7598379079106378,0,Cover,-0.0082972663234128
2019_2020,00530000000000005261,-0.11167951891228835,0.2221936098639858,0.22589685071502863,2,1,0.7313466641417146,0,NoCover,1.134844988199356
2019_2020,00530000000000005262,-0.4665369811265658,0.2422441377190322,0.21656219891096995,2,1,0.7508350750223293,0,NoCover,1.003464881856645
2019_2020,00530000000000005263,0.3940373483125711,0.7890842482779516,0.28821123893747386,2,0,0.7004185297086514,0,Cover,0.6367820948772964
2019_2020,00530000000000005264,-0.141723362386305,-0.6043833187625007,0.44852681900870595,2,1,0.816487073866196,0,NoCover,0.2348487773836824
2019_2020,00530000000000005265,0.3002175655933339,1.3200231514491794,0.2949687909862894,2,0,0.6958642862183512,0,Cover,1.3079906890194164
2019_2020,00530000000000005266,0.4887962756333537,0.11126038183611975,0.722560862064268,2,1,0.5302748514247451,1,NoCover,-0.7573793735973915
2019_2020,00530000000000005267,0.987850943289477,1.7745108671457925,0.5646854539513484,2,0,0.7295654619906629,0,Cover,-0.1016531609096965
2019_2020,00530000000000005268,1.5867019291845181,-0.15035647671965677,0.6917553825573213,2,0,0.588169050155333,1,Cover,0.1359234301735152
2019_2020,00530000000000005269,-0.465527863208419,0.3005522588004434,0.609539257895257,2,1,0.7283550262692964,0,NoCover,0.8139455504404169
2019_2020,0053000000000000526a,1.0115459248288794,0.549157223429962,0.5274090678716961,2,0,0.788938928173615,0,Cover,0.1372172831338161
2019_2020,0053000000000000526b,1.2443739118262036,-0.6936354568785373,0.38667997597931425,2,1,0.5137308926167521,1,NoCover,0.1242848350440672
2019_2020,0053000000000000526c,-0.07127964554993572,-0.5091428307305391,0.36033950105492285,2,1,0.8310584851009535,0,NoCover,0.3200449692681577
2019_2020,0053000000000000526d,-0.48093676215107783,-0.5503141924366365,0.5150533678446272,2,1,0.8261593396708905,0,NoCover,0.3853638400248678
2019_2020,0053000000000000526e,0.5165529224546066,0.7890480240734127,0.5163878590563176,2,0,0.7634486180220555,0,Cover,-0.1318869096346068
2019_2020,0053000000000000526f,0.3877236455510319,0.3243047867997136,0.44742412084621397,2,0,0.5153644005915308,1,Cover,0.3713477559233444
2019_2020,00530000000000005271,0.0298290569531475,0.6027880874029892,0.35003961243789605,2,1,0.5161966549732965,1,NoCover,2.1579853875425887
2019_2020,00530000000000005273,0.39194826510844993,0.34563888185481384,0.518019436296428,2,0,0.52673048490372,1,Cover,-0.8546704020790835
2019_2020,00530000000000005274,-0.2049385925022941,0.4648658288407323,0.5305706368105588,2,1,0.6372631161260748,0,NoCover,2.275143061498982
