orch_id,season_from,season_to,flip,magnitude,distance
00530000000000004e1e,2020_2021,2021_2022,0,Large,3.2434626979288033
00530000000000004e1e,2021_2022,2022_2023,0,Large,2.472763526700328
00530000000000004e1e,2022_2023,2023_2024,0,Small,0.4862195502608652
00530000000000004e26,2018_2019,2019_2020,0,Medium,1.2231640497853584
00530000000000004e26,2019_2020,2020_2021,0,Small,0.712684173980009
00530000000000004e26,2020_2021,2021_2022,0,Small,0.6377115145211917
00530000000000004e26,2021_2022,2022_2023,0,Small,0.37837123613329976
00530000000000004e26,2022_2023,2023_2024,0,Small,0.39462469396283995
00530000000000004e28,2018_2019,2019_2020,0,Large,1.3304997121432192
00530000000000004e28,2019_2020,2020_2021,0,Small,0.7328075201362947
00530000000000004e28,2020_2021,2021_2022,0,Large,1.346795597924811
00530000000000004e28,2021_2022,2022_2023,0,Medium,0.9233620074075983
00530000000000004e28,2022_2023,2023_2024,0,Large,1.954482822593869
00530000000000004e29,2018_2019,2019_2020,0,Medium,1.215672078068636
00530000000000004e29,2019_2020,2020_2021,0,Medium,0.8437714844382267
00530000000000004e29,2020_2021,2021_2022,0,Large,1.865419380909231
00530000000000004e29,2021_2022,2022_2023,0,Medium,1.0704434876197653
00530000000000004e29,2022_2023,2023_2024,0,Medium,0.9732623098858271
00530000000000004e2a,2018_2019,2019_2020,1,Small,0.32713476340672343
00530000000000004e2a,2019_2020,2020_2021,0,Medium,0.8603258414947449
00530000000000004e2a,2020_2021,2021_2022,1,Large,1.2973472778723518
00530000000000004e2a,2021_2022,2022_2023,1,Large,1.8505247182868774
00530000000000004e2a,2022_2023,2023_2024,0,Medium,0.7922946157822467
00530000000000004e34,2018_2019,2019_2020,0,Small,0.518666115630748
00530000000000004e34,2019_2020,2020_2021,0,Small,0.2629232261952062
00530000000000004e34,2020_2021,2021_2022,0,Medium,1.2127254588893663
00530000000000004e34,2021_2022,2022_2023,1,Medium,1.1601861256791963
00530000000000004e34,2022_2023,2023_2024,1,Medium,0.8035636076873309
00530000000000004e39,2018_2019,2019_2020,1,Large,2.0374379016650845
00530000000000004e39,2019_2020,2020_2021,0,Large,2.0473634827963294
00530000000000004e39,2020_2021,2021_2022,1,Large,3.0208663809465697
00530000000000004e39,2021_2022,2022_2023,0,Medium,1.0640102674304128
00530000000000004e39,2022_2023,2023_2024,0,Medium,1.0861055459407092
00530000000000004e3a,2018_2019,2019_2020,0,Large,2.1569656297034903
00530000000000004e3a,2019_2020,2020_2021,1,Large,2.42119937289595
00530000000000004e3a,2020_2021,2021_2022,1,Large,2.8654079349266524
00530000000000004e3a,2021_2022,2022_2023,1,Medium,0.9940230544693366
00530000000000004e3a,2022_2023,2023_2024,1,Small,0.4467220221364559
00530000000000004e3b,2018_2019,2019_2020,0,Large,2.157918378930394
00530000000000004e3b,2019_2020,2020_2021,1,Large,2.3489673004097145
00530000000000004e3b,2020_2021,2021_2022,1,Large,2.848990453382215
00530000000000004e3b,2021_2022,2022_2023,0,Medium,0.7545153195424773
00530000000000004e3b,2022_2023,2023_2024,0,Small,0.223535787882915
00530000000000004e3c,2018_2019,2019_2020,0,Large,1.4417650140578409
00530000000000004e3c,2019_2020,2020_2021,1,Large,2.1272871429349403
00530000000000004e3c,2020_2021,2021_2022,1,Large,2.6859346752463846
00530000000000004e3c,2021_2022,2022_2023,0,Large,1.4445717626693888
00530000000000004e3c,2022_2023,2023_2024,0,Medium,1.0367567717797581
00530000000000004e40,2018_2019,2019_2020,0,Small,0.455203194280537
00530000000000004e40,2019_2020,2020_2021,0,Large,1.810952652122673
00530000000000004e40,2020_2021,2021_2022,0,Medium,1.2385977715551333
00530000000000004e40,2021_2022,2022_2023,0,Small,0.46758820866690776
00530000000000004e40,2022_2023,2023_2024,1,Small,0.7177553330165561
00530000000000004e41,2018_2019,2019_2020,0,Small,0.20367693176855284
00530000000000004e41,2019_2020,2020_2021,0,Large,1.780146080156853
00530000000000004e41,2020_2021,2021_2022,0,Small,0.5658654706065853
00530000000000004e41,2021_2022,2022_2023,0,Small,0.41652433636231917
00530000000000004e41,2022_2023,2023_2024,0,Large,1.2831139927206707
00530000000000004e43,2018_2019,2019_2020,0,Small,0.31060855494124306
00530000000000004e43,2019_2020,2020_2021,0,Small,0.5978301243135402
00530000000000004e43,2020_2021,2021_2022,0,Small,0.16750020623295306
00530000000000004e43,2021_2022,2022_2023,0,Small,0.15734893259942942
00530000000000004e43,2022_2023,2023_2024,0,Small,0.2495075228213814
00530000000000004e44,2018_2019,2019_2020,0,Small,0.6550190321460754
00530000000000004e44,2019_2020,2020_2021,0,Large,2.3431553903600344
00530000000000004e44,2020_2021,2021_2022,0,Large,1.737844086151051
00530000000000004e44,2021_2022,2022_2023,0,Medium,0.8445422708082272
00530000000000004e44,2022_2023,2023_2024,1,Large,1.8882170391183455
00530000000000004e45,2018_2019,2019_2020,0,Medium,0.8209822274477071
00530000000000004e45,2019_2020,2020_2021,0,Small,0.11840919765144414
00530000000000004e45,2020_2021,2021_2022,0,Large,2.1973667531610355
00530000000000004e45,2021_2022,2022_2023,0,Large,1.9330953119847254
00530000000000004e45,2022_2023,2023_2024,0,Small,0.20248100443850725
00530000000000004e4c,2018_2019,2019_2020,0,Medium,1.22399386199186
00530000000000004e4c,2019_2020,2020_2021,0,Small,0.711684484144398
00530000000000004e4c,2020_2021,2021_2022,0,Small,0.15611785823058852
00530000000000004e4c,2021_2022,2022_2023,0,Medium,0.7507399782666921
00530000000000004e4c,2022_2023,2023_2024,0,Small,0.380189772161649
00530000000000004e4d,2018_2019,2019_2020,0,Medium,1.0560133672484096
00530000000000004e4d,2019_2020,2020_2021,0,Medium,0.7734597153225424
00530000000000004e4d,2020_2021,2021_2022,0,Medium,0.7987841848148994
00530000000000004e4d,2021_2022,2022_2023,0,Large,1.5769053509698645
00530000000000004e4d,2022_2023,2023_2024,1,Large,1.5638283093438978
00530000000000004e6f,2018_2019,2019_2020,0,Small,0.6206963573603129
00530000000000004e6f,2019_2020,2020_2021,0,Small,0.5258126028544133
00530000000000004e6f,2020_2021,2021_2022,0,Medium,0.8494810735315331
00530000000000004e6f,2021_2022,2022_2023,0,Small,0.7475077567895476
00530000000000004e6f,2022_2023,2023_2024,0,Small,0.4390769803024518
00530000000000004e71,2018_2019,2019_2020,0,Small,0.6868687306015792
00530000000000004e71,2019_2020,2020_2021,1,Small,0.45749576466764946
00530000000000004e71,2020_2021,2021_2022,1,Medium,0.9639874776514433
00530000000000004e71,2021_2022,2022_2023,0,Small,0.544491669428925
00530000000000004e71,2022_2023,2023_2024,0,Small,0.23965747349605046
00530000000000004e72,2018_2019,2019_2020,1,Medium,1.2272515390163539
00530000000000004e72,2019_2020,2020_2021,0,Small,0.6961678773962988
00530000000000004e72,2020_2021,2021_2022,0,Small,0.5787522237782871
00530000000000004e72,2021_2022,2022_2023,1,Small,0.21943289576764172
00530000000000004e72,2022_2023,2023_2024,0,Small,0.6774739844347639
00530000000000004e76,2018_2019,2019_2020,0,Small,0.44669172172465826
00530000000000004e76,2019_2020,2020_2021,0,Small,0.6056571891683492
00530000000000004e76,2020_2021,2021_2022,0,Small,0.5463287841007346
00530000000000004e76,2021_2022,2022_2023,0,Small,0.32281679394006435
00530000000000004e76,2022_2023,2023_2024,0,Small,0.19154670899318318
00530000000000004e77,2018_2019,2019_2020,0,Medium,1.1136103857576638
00530000000000004e77,2019_2020,2020_2021,1,Small,0.6210779151801719
00530000000000004e77,2020_2021,2021_2022,1,Medium,0.8549692208584186
00530000000000004e77,2021_2022,2022_2023,0,Small,0.6267339676088987
00530000000000004e77,2022_2023,2023_2024,0,Small,0.5376650110260667
00530000000000004e78,2018_2019,2019_2020,0,Medium,1.0848481416701323
00530000000000004e78,2019_2020,2020_2021,1,Small,0.6404070496374413
00530000000000004e78,2020_2021,2021_2022,1,Medium,0.9846962052177305
00530000000000004e78,2021_2022,2022_2023,0,Small,0.5877732248752313
00530000000000004e78,2022_2023,2023_2024,1,Small,0.6917381792880851
00530000000000004e7e,2018_2019,2019_2020,0,Small,0.7276967552491844
00530000000000004e7e,2019_2020,2020_2021,0,Medium,1.1373527974218343
