orch_id,mask,longest,years_active,ever_cover,never_cover
005500000000000077c0,66,1,2,True,False
005500000000000077cc,64,1,1,True,False
005500000000000077ce,76,2,3,True,False
005500000000000077d1,64,1,1,True,False
005500000000000077d2,64,1,1,True,False
005500000000000077d7,16,1,1,True,False
005500000000000077d8,114,3,4,True,False
005500000000000077dd,16,1,1,True,False
005500000000000077e3,64,1,1,True,False
005500000000000077e9,16,1,1,True,False
005500000000000077eb,16,1,1,True,False
005500000000000077ee,16,1,1,True,False
005500000000000077ef,64,1,1,True,False
005500000000000077fb,2,1,1,True,False
00550000000000007803,28,3,3,True,False
00550000000000007807,2,1,1,True,False
00550000000000007809,78,3,4,True,False
0055000000000000780e,36,1,2,True,False
00550000000000007811,18,1,2,True,False
00550000000000007813,18,1,2,True,False
00550000000000007814,36,1,2,True,False
00550000000000007821,72,1,2,True,False
00550000000000007823,38,2,3,True,False
00550000000000007829,68,1,2,True,False
0055000000000000782a,10,1,2,True,False
0055000000000000782b,46,3,4,True,False
00550000000000007830,36,1,2,True,False
00550000000000007833,2,1,1,True,False
0055000000000000783a,84,1,3,True,False
0055000000000000783c,64,1,1,True,False
00550000000000007842,8,1,1,True,False
0055000000000000784a,108,2,4,True,False
00550000000000007850,24,2,2,True,False
00550000000000007851,18,1,2,True,False
00550000000000007853,64,1,1,True,False
00550000000000007854,92,3,4,True,False
00550000000000007858,106,2,4,True,False
0055000000000000785b,64,1,1,True,False
00550000000000007861,70,2,3,True,False
00550000000000007866,4,1,1,True,False
00550000000000007868,64,1,1,True,False
00550000000000007872,2,1,1,True,False
00550000000000007873,92,3,4,True,False
00550000000000007877,8,1,1,True,False
0055000000000000787d,6,2,2,True,False
0055000000000000787e,102,2,4,True,False
0055000000000000787f,118,3,5,True,False
00550000000000007880,72,1,2,True,False
00550000000000007881,76,2,3,True,False
00550000000000007883,4,1,1,True,False
00550000000000007884,122,4,5,True,False
0055000000000000788e,126,6,6,True,False
