orch_id,mask,longest,years_active,ever_cover,never_cover
00550000000000006c81,4,1,1,True,False
00550000000000006c86,32,1,1,True,False
00550000000000006c87,1,1,1,True,False
00550000000000006c89,5,1,2,True,False
00550000000000006c8a,14,3,3,True,False
00550000000000006c8b,5,1,2,True,False
00550000000000006c8f,8,1,1,True,False
00550000000000006c91,1,1,1,True,False
00550000000000006c92,39,3,4,True,False
00550000000000006c93,37,1,3,True,False
00550000000000006c97,50,2,3,True,False
00550000000000006c99,48,2,2,True,False
00550000000000006c9b,16,1,1,True,False
00550000000000006c9c,15,4,4,True,False
00550000000000006c9d,39,3,4,True,False
00550000000000006ca9,8,1,1,True,False
00550000000000006caf,4,1,1,True,False
00550000000000006cb8,53,2,4,True,False
00550000000000006cb9,49,2,3,True,False
00550000000000006cba,33,1,2,True,False
00550000000000006cbd,14,3,3,True,False
00550000000000006cc2,2,1,1,True,False
00550000000000006cc3,48,2,2,True,False
00550000000000006cc4,48,2,2,True,False
00550000000000006cc5,51,2,4,True,False
00550000000000006cc8,38,2,3,True,False
00550000000000006cc9,48,2,2,True,False
00550000000000006ccb,46,3,4,True,False
00550000000000006cce,56,3,3,True,False
00550000000000006ccf,47,4,5,True,False
00550000000000006cd2,2,1,1,True,False
00550000000000006cd3,4,1,1,True,False
00550000000000006cd7,53,2,4,True,False
00550000000000006cd8,32,1,1,True,False
00550000000000006cd9,4,1,1,True,False
00550000000000007202,48,2,2,True,False
005500000000000072ad,59,3,5,True,False
005500000000000072b6,1,1,1,True,False
005500000000000072cd,22,2,3,True,False
005500000000000072d0,2,1,1,True,False
005500000000000072d9,9,1,2,True,False
005500000000000072e9,16,1,1,True,False
005500000000000072ed,16,1,1,True,False
0055000000000000730b,57,3,4,True,False
0055000000000000730e,38,2,3,True,False
0055000000000000730f,38,2,3,True,False
00550000000000007313,38,2,3,True,False
00550000000000007318,36,1,2,True,False
0055000000000000738d,10,1,2,True,False
005500000000000073a3,46,3,4,True,False
005500000000000073b3,9,1,2,True,False
005500000000000073bb,4,1,1,True,False
005500000000000073bd,32,1,1,True,False
005500000000000073be,1,1,1,True,False
005500000000000073c0,8,1,1,True,False
005500000000000073c3,4,1,1,True,False
005500000000000073e5,6,2,2,True,False
005500000000000073f0,11,2,3,True,False
005500000000000073f9,55,3,5,True,False
00550000000000007463,63,6,6,True,False
0055000000000000746a,24,2,2,True,False
0055000000000000746c,63,6,6,True,False
0055000000000000746e,14,3,3,True,False
00550000000000007470,28,3,3,True,False
00550000000000007485,31,5,5,True,False
00550000000000007489,31,5,5,True,False
00550000000000007493,10,1,2,True,False
0055000000000000749c,3,2,2,True,False
005500000000000074ac,47,4,5,True,False
005500000000000074e5,5,1,2,True,False
005500000000000074ea,31,5,5,True,False
005500000000000074ed,16,1,1,True,False
005500000000000074fc,42,1,3,True,False
00550000000000007537,49,2,3,True,False
0055000000000000753b,48,2,2,True,False
0055000000000000753c,48,2,2,True,False
00550000000000007557,8,1,1,True,False
0055000000000000778b,1,1,1,True,False
005500000000000077c3,24,2,2,True,False
005500000000000077d8,57,3,4,True,False
005500000000000077da,4,1,1,True,False
005500000000000077db,33,1,2,True,False
005500000000000077dd,8,1,1,True,False
005500000000000077ff,8,1,1,True,False
00550000000000007804,20,1,2,True,False
00550000000000007809,7,3,3,True,False
0055000000000000780c,4,1,1,True,False
0055000000000000780d,18,1,2,True,False
0055000000000000780f,4,1,1,True,False
00550000000000007815,8,1,1,True,False
00550000000000007819,13,2,3,True,False
00550000000000007825,4,1,1,True,False
00550000000000007826,2,1,1,True,False
00550000000000007827,8,1,1,True,False
0055000000000000782c,4,1,1,True,False
0055000000000000782e,6,2,2,True,False
0055000000000000783b,4,1,1,True,False
0055000000000000783d,12,2,2,True,False
0055000000000000783f,7,3,3,True,False
00550000000000007840,36,1,2,True,False
00550000000000007844,52,2,3,True,False
00550000000000007845,4,1,1,True,False
00550000000000007847,4,1,1,True,False
00550000000000007849,52,2,3,True,False
00550000000000007854,46,3,4,True,False
00550000000000007859,4,1,1,True,False
0055000000000000785d,4,1,1,True,False
00550000000000007864,44,2,3,True,False
00550000000000007869,63,6,6,True,False
0055000000000000786b,20,1,2,True,False
0055000000000000786d,6,2,2,True,False
0055000000000000786f,63,6,6,True,False
00550000000000007870,32,1,1,True,False
00550000000000007871,44,2,3,True,False
00550000000000007873,14,3,3,True,False
00550000000000007874,49,2,3,True,False
00550000000000007875,32,1,1,True,False
0055000000000000787c,63,6,6,True,False
00550000000000007885,8,1,1,True,False
00550000000000007887,1,1,1,True,False
0055000000000000788c,22,2,3,True,False
0055000000000000788d,6,2,2,True,False
00550000000000007890,6,2,2,True,False
00550000000000007895,4,1,1,True,False
00550000000000007896,4,1,1,True,False
00550000000000007897,41,1,3,True,False
00550000000000007898,28,3,3,True,False
00550000000000007899,11,2,3,True,False
0055000000000000789c,17,1,2,True,False
0055000000000000789d,1,1,1,True,False
0055000000000000789f,1,1,1,True,False
005500000000000078a1,19,2,3,True,False
005500000000000078a2,27,2,4,True,False
005500000000000078a3,4,1,1,True,False
005500000000000078a4,4,1,1,True,False
005500000000000078a9,4,1,1,True,False
005500000000000078ab,19,2,3,True,False
005500000000000078ac,4,1,1,True,False
005500000000000078b4,1,1,1,True,False
005500000000000078b5,7,3,3,True,False
005500000000000078b6,16,1,1,True,False
005500000000000078b9,52,2,3,True,False
005500000000000078cf,48,2,2,True,False
005500000000000078d0,22,2,3,True,False
005500000000000078d2,23,3,4,True,False
005500000000000078d3,52,2,3,True,False
005500000000000078d5,2,1,1,True,False
005500000000000078d8,1,1,1,True,False
005500000000000078d9,12,2,2,True,False
005500000000000078db,23,3,4,True,False
005500000000000078dd,33,1,2,True,False
005500000000000078df,1,1,1,True,False
005500000000000078e2,63,6,6,True,False
005500000000000078e3,23,3,4,True,False
005500000000000078e9,3,2,2,True,False
005500000000000078ea,32,1,1,True,False
005500000000000078ec,23,3,4,True,False
005500000000000078ed,3,2,2,True,False
005500000000000078ee,17,1,2,True,False
005500000000000078f1,26,2,3,True,False
005500000000000078f3,39,3,4,True,False
005500000000000078f4,2,1,1,True,False
005500000000000078f5,32,1,1,True,False
005500000000000078f6,3,2,2,True,False
005500000000000078fa,22,2,3,True,False
005500000000000078fb,4,1,1,True,False
005500000000000078fe,5,1,2,True,False
00550000000000007900,52,2,3,True,False
00550000000000007901,2,1,1,True,False
00550000000000007907,8,1,1,True,False
00550000000000007909,55,3,5,True,False
0055000000000000790c,7,3,3,True,False
00550000000000007914,4,1,1,True,False
00550000000000007915,31,5,5,True,False
00550000000000007916,8,1,1,True,False
0055000000000000791f,14,3,3,True,False
00550000000000007922,4,1,1,True,False
00550000000000007924,16,1,1,True,False
00550000000000007938,26,2,3,True,False
0055000000000000793a,26,2,3,True,False
0055000000000000793b,20,1,2,True,False
00550000000000007941,18,1,2,True,False
00550000000000007945,2,1,1,True,False
0055000000000000794d,2,1,1,True,False
00550000000000007953,48,2,2,True,False
00550000000000007956,54,2,4,True,False
00550000000000007958,4,1,1,True,False
0055000000000000795b,48,2,2,True,False
0055000000000000795c,16,1,1,True,False
00550000000000007963,4,1,1,True,False
0055000000000000796b,32,1,1,True,False
00550000000000007981,2,1,1,True,False
00550000000000007984,4,1,1,True,False
00550000000000007986,34,1,2,True,False
00550000000000007988,32,1,1,True,False
0055000000000000798a,8,1,1,True,False
0055000000000000798f,58,3,4,True,False
00550000000000007990,32,1,1,True,False
00550000000000007991,16,1,1,True,False
00550000000000007992,17,1,2,True,False
00550000000000007994,2,1,1,True,False
00550000000000007995,1,1,1,True,False
0055000000000000799b,4,1,1,True,False
0055000000000000799c,2,1,1,True,False
005500000000000079a3,4,1,1,True,False
005500000000000079aa,63,6,6,True,False
005500000000000079ac,40,1,2,True,False
005500000000000079ae,26,2,3,True,False
005500000000000079b0,14,3,3,True,False
005500000000000079b2,4,1,1,True,False
005500000000000079b3,4,1,1,True,False
005500000000000079b4,1,1,1,True,False
005500000000000079b5,1,1,1,True,False
005500000000000079b7,32,1,1,True,False
005500000000000079b9,4,1,1,True,False
005500000000000079bb,1,1,1,True,False
005500000000000079c0,32,1,1,True,False
005500000000000079ca,12,2,2,True,False
005500000000000079cc,36,1,2,True,False
005500000000000079ce,1,1,1,True,False
005500000000000079d2,1,1,1,True,False
005500000000000079d3,32,1,1,True,False
005500000000000079d4,50,2,3,True,False
005500000000000079d8,32,1,1,True,False
005500000000000079dd,32,1,1,True,False
005500000000000079e2,2,1,1,True,False
005500000000000079e4,7,3,3,True,False
005500000000000079e8,52,2,3,True,False
005500000000000079ec,8,1,1,True,False
005500000000000079ed,1,1,1,True,False
005500000000000079ee,1,1,1,True,False
005500000000000079ef,6,2,2,True,False
005500000000000079f3,39,3,4,True,False
005500000000000079f6,22,2,3,True,False
005500000000000079f7,4,1,1,True,False
005500000000000079fc,49,2,3,True,False
005500000000000079fd,8,1,1,True,False
00550000000000007a02,1,1,1,True,False
00550000000000007a03,60,4,4,True,False
00550000000000007a05,17,1,2,True,False
00550000000000007a06,17,1,2,True,False
00550000000000007a07,31,5,5,True,False
00550000000000007a08,4,1,1,True,False
00550000000000007a0a,14,3,3,True,False
00550000000000007a0f,16,1,1,True,False
00550000000000007a10,36,1,2,True,False
00550000000000007a11,39,3,4,True,False
00550000000000007a16,57,3,4,True,False
00550000000000007a18,52,2,3,True,False
00550000000000007a21,4,1,1,True,False
00550000000000007a23,48,2,2,True,False
00550000000000007a24,6,2,2,True,False
00550000000000007a26,1,1,1,True,False
00550000000000007a28,1,1,1,True,False
00550000000000007a29,24,2,2,True,False
00550000000000007a2a,6,2,2,True,False
00550000000000007a2c,4,1,1,True,False
00550000000000007a2d,10,1,2,True,False
00550000000000007a31,32,1,1,True,False
00550000000000007a32,32,1,1,True,False
00550000000000007a35,4,1,1,True,False
00550000000000007a36,52,2,3,True,False
00550000000000007a38,12,2,2,True,False
00550000000000007a39,23,3,4,True,False
00550000000000007a3c,16,1,1,True,False
00550000000000007a3d,39,3,4,True,False
00550000000000007a3f,19,2,3,True,False
00550000000000007a40,2,1,1,True,False
00550000000000007a41,50,2,3,True,False
00550000000000007a46,32,1,1,True,False
00550000000000007a4b,1,1,1,True,False
00550000000000007a4c,32,1,1,True,False
00550000000000007a4e,34,1,2,True,False
00550000000000007a59,58,3,4,True,False
00550000000000007a5a,24,2,2,True,False
00550000000000007a5b,17,1,2,True,False
00550000000000007a5c,16,1,1,True,False
00550000000000007a60,2,1,1,True,False
00550000000000007a61,16,1,1,True,False
00550000000000007a62,16,1,1,True,False
00550000000000007a63,16,1,1,True,False
00550000000000007a64,17,1,2,True,False
00550000000000007a65,16,1,1,True,False
00550000000000007a66,6,2,2,True,False
00550000000000007a67,1,1,1,True,False
00550000000000007a6c,52,2,3,True,False
00550000000000007a6f,1,1,1,True,False
00550000000000007a70,14,3,3,True,False
00550000000000007a72,60,4,4,True,False
00550000000000007a74,8,1,1,True,False
00550000000000007a75,18,1,2,True,False
00550000000000007a79,16,1,1,True,False
00550000000000007a7a,4,1,1,True,False
00550000000000007a7d,1,1,1,True,False
00550000000000007a80,4,1,1,True,False
00550000000000007a81,1,1,1,True,False
00550000000000007a82,8,1,1,True,False
00550000000000007a83,17,1,2,True,False
00550000000000007a86,32,1,1,True,False
00550000000000007a87,32,1,1,True,False
00550000000000007a88,16,1,1,True,False
00550000000000007a8a,32,1,1,True,False
00550000000000007a8c,63,6,6,True,False
00550000000000007a90,32,1,1,True,False
00550000000000007a91,16,1,1,True,False
00550000000000007a92,21,1,3,True,False
00550000000000007a93,2,1,1,True,False
00550000000000007a94,2,1,1,True,False
00550000000000007a95,45,2,4,True,False
00550000000000007a98,1,1,1,True,False
00550000000000007a99,48,2,2,True,False
00550000000000007a9b,16,1,1,True,False
00550000000000007a9d,48,2,2,True,False
00550000000000007a9f,17,1,2,True,False
00550000000000007aa1,16,1,1,True,False
00550000000000007aa2,16,1,1,True,False
00550000000000007aa3,18,1,2,True,False
00550000000000007aa6,32,1,1,True,False
00550000000000007aa9,48,2,2,True,False
00550000000000007aaa,4,1,1,True,False
00550000000000007aab,55,3,5,True,False
00550000000000007aaf,51,2,4,True,False
00550000000000007ab0,1,1,1,True,False
00550000000000007ab4,16,1,1,True,False
00550000000000007ab5,49,2,3,True,False
00550000000000007abe,37,1,3,True,False
00550000000000007ac0,32,1,1,True,False
00550000000000007ac1,24,2,2,True,False
00550000000000007ac4,32,1,1,True,False
00550000000000007ac8,1,1,1,True,False
00550000000000007aca,4,1,1,True,False
00550000000000007acb,1,1,1,True,False
00550000000000007acc,9,1,2,True,False
00550000000000007ad6,16,1,1,True,False
00550000000000007ad8,42,1,3,True,False
00550000000000007ad9,1,1,1,True,False
00550000000000007adb,7,3,3,True,False
00550000000000007ae5,22,2,3,True,False
00550000000000007ae7,16,1,1,True,False
00550000000000007ae9,32,1,1,True,False
00550000000000007af4,4,1,1,True,False
00550000000000007af6,62,5,5,True,False
00550000000000007af7,48,2,2,True,False
00550000000000007afc,4,1,1,True,False
00550000000000007afe,16,1,1,True,False
00550000000000007aff,18,1,2,True,False
00550000000000007b0e,48,2,2,True,False
00550000000000007b0f,48,2,2,True,False
00550000000000007b13,8,1,1,True,False
00550000000000007b16,10,1,2,True,False
00550000000000007b18,3,2,2,True,False
00550000000000007b19,32,1,1,True,False
00550000000000007b1e,48,2,2,True,False
00550000000000007b22,8,1,1,True,False
00550000000000007b24,8,1,1,True,False
00550000000000007b26,1,1,1,True,False
00550000000000007b29,2,1,1,True,False
00550000000000007b2a,10,1,2,True,False
00550000000000007b35,20,1,2,True,False
00550000000000007b36,20,1,2,True,False
00550000000000007b39,63,6,6,True,False
00550000000000007b3e,6,2,2,True,False
00550000000000007b3f,2,1,1,True,False
00550000000000007b41,4,1,1,True,False
00550000000000007b43,2,1,1,True,False
00550000000000007b44,6,2,2,True,False
00550000000000007b46,55,3,5,True,False
00550000000000007b47,4,1,1,True,False
00550000000000007b48,42,1,3,True,False
00550000000000007b49,54,2,4,True,False
00550000000000007b50,6,2,2,True,False
00550000000000007b51,63,6,6,True,False
00550000000000007b52,3,2,2,True,False
00550000000000007b56,1,1,1,True,False
00550000000000007b58,1,1,1,True,False
00550000000000007b59,21,1,3,True,False
00550000000000007b5b,6,2,2,True,False
00550000000000007b5c,23,3,4,True,False
00550000000000007b68,16,1,1,True,False
00550000000000007b6a,4,1,1,True,False
00550000000000007b6c,13,2,3,True,False
00550000000000007b6d,23,3,4,True,False
00550000000000007b70,3,2,2,True,False
00550000000000007b71,52,2,3,True,False
00550000000000007b77,19,2,3,True,False
00550000000000007b7a,44,2,3,True,False
00550000000000007b7b,59,3,5,True,False
00550000000000007b7c,52,2,3,True,False
00550000000000007b7d,48,2,2,True,False
00550000000000007b7f,23,3,4,True,False
00550000000000007b83,1,1,1,True,False
00550000000000007b84,1,1,1,True,False
00550000000000007b86,15,4,4,True,False
00550000000000007b87,48,2,2,True,False
00550000000000007b88,32,1,1,True,False
00550000000000007b8b,59,3,5,True,False
00550000000000007b8c,14,3,3,True,False
00550000000000007b8f,3,2,2,True,False
00550000000000007b90,9,1,2,True,False
00550000000000007b91,61,4,5,True,False
00550000000000007b93,16,1,1,True,False
00550000000000007b99,1,1,1,True,False
00550000000000007ba2,2,1,1,True,False
00550000000000007ba4,32,1,1,True,False
00550000000000007ba5,59,3,5,True,False
00550000000000007ba6,15,4,4,True,False
00550000000000007ba8,2,1,1,True,False
00550000000000007bac,8,1,1,True,False
00550000000000007bae,6,2,2,True,False
00550000000000007baf,51,2,4,True,False
00550000000000007bb0,33,1,2,True,False
00550000000000007bb6,24,2,2,True,False
00550000000000007bb9,9,1,2,True,False
00550000000000007bba,53,2,4,True,False
00550000000000007bbd,52,2,3,True,False
00550000000000007bbe,53,2,4,True,False
00550000000000007bc1,4,1,1,True,False
00550000000000007bc2,48,2,2,True,False
00550000000000007bc4,33,1,2,True,False
00550000000000007bc5,1,1,1,True,False
00550000000000007bc6,16,1,1,True,False
00550000000000007bd0,2,1,1,True,False
00550000000000007bd5,13,2,3,True,False
00550000000000007bd6,32,1,1,True,False
00550000000000007bd8,41,1,3,True,False
00550000000000007bda,4,1,1,True,False
00550000000000007bdb,26,2,3,True,False
00550000000000007bde,4,1,1,True,False
00550000000000007bdf,6,2,2,True,False
00550000000000007be0,37,1,3,True,False
00550000000000007be2,34,1,2,True,False
00550000000000007be3,33,1,2,True,False
00550000000000007be4,1,1,1,True,False
00550000000000007be5,38,2,3,True,False
00550000000000007be8,1,1,1,True,False
00550000000000007be9,38,2,3,True,False
00550000000000007bea,37,1,3,True,False
00550000000000007beb,45,2,4,True,False
00550000000000007bec,19,2,3,True,False
00550000000000007bed,1,1,1,True,False
00550000000000007bf1,17,1,2,True,False
00550000000000007bf3,45,2,4,True,False
00550000000000007bf4,38,2,3,True,False
00550000000000007bf5,15,4,4,True,False
00550000000000007bf6,48,2,2,True,False
00550000000000007bf7,38,2,3,True,False
00550000000000007bf8,1,1,1,True,False
00550000000000007bfa,32,1,1,True,False
00550000000000007bfb,16,1,1,True,False
00550000000000007bfc,39,3,4,True,False
00550000000000007bfd,39,3,4,True,False
00550000000000007bfe,46,3,4,True,False
00550000000000007c02,4,1,1,True,False
00550000000000007c07,18,1,2,True,False
00550000000000007c08,51,2,4,True,False
00550000000000007c0a,36,1,2,True,False
00550000000000007c0d,29,3,4,True,False
00550000000000007c0e,17,1,2,True,False
00550000000000007c0f,17,1,2,True,False
00550000000000007c11,1,1,1,True,False
00550000000000007c13,13,2,3,True,False
00550000000000007c15,5,1,2,True,False
00550000000000007c17,63,6,6,True,False
00550000000000007c18,16,1,1,True,False
00550000000000007c19,2,1,1,True,False
00550000000000007c1a,32,1,1,True,False
00550000000000007c1c,32,1,1,True,False
00550000000000007c1d,49,2,3,True,False
00550000000000007c20,9,1,2,True,False
00550000000000007c23,48,2,2,True,False
00550000000000007c25,4,1,1,True,False
00550000000000007c26,52,2,3,True,False
00550000000000007c28,48,2,2,True,False
00550000000000007c29,36,1,2,True,False
00550000000000007c2a,7,3,3,True,False
00550000000000007c2c,40,1,2,True,False
00550000000000007c2d,7,3,3,True,False
00550000000000007c37,1,1,1,True,False
00550000000000007c38,2,1,1,True,False
00550000000000007c39,1,1,1,True,False
00550000000000007c3c,38,2,3,True,False
00550000000000007c3d,37,1,3,True,False
00550000000000007c3e,4,1,1,True,False
00550000000000007c40,4,1,1,True,False
00550000000000007c41,39,3,4,True,False
00550000000000007c43,1,1,1,True,False
00550000000000007c44,16,1,1,True,False
00550000000000007c46,18,1,2,True,False
00550000000000007c47,3,2,2,True,False
00550000000000007c49,44,2,3,True,False
00550000000000007c4a,20,1,2,True,False
00550000000000007c4d,12,2,2,True,False
00550000000000007c4f,2,1,1,True,False
00550000000000007c50,4,1,1,True,False
00550000000000007c51,7,3,3,True,False
00550000000000007c52,63,6,6,True,False
00550000000000007c53,20,1,2,True,False
00550000000000007c55,60,4,4,True,False
00550000000000007c58,32,1,1,True,False
